loan_id,disbursal_month,disbursal_date,segment,city_tier,loan_amount,tenure_months,interest_rate,bureau_risk_score,is_bad_vintage
L4604,2026-05,2026-05-01,Salaried,Tier 1,127803,48,20.11,692,False
L4605,2026-05,2026-05-01,Self-Employed,Tier 1,74567,36,18.22,586,False
L4606,2026-05,2026-05-01,Salaried,Tier 2,75017,12,13.59,773,False
L4607,2026-05,2026-05-01,Self-Employed,Tier 2,81243,12,12.92,747,False
L4608,2026-05,2026-05-01,Salaried,Tier 1,73188,48,19.4,691,False
L4609,2026-05,2026-05-01,Self-Employed,Tier 1,123272,48,15.72,670,False
L4610,2026-05,2026-05-01,Salaried,Tier 1,103359,48,14.5,677,False
L4611,2026-05,2026-05-01,Salaried,Tier 1,172994,48,16.32,794,False
L4612,2026-05,2026-05-01,Self-Employed,Tier 2,69689,48,11.98,745,False
L4613,2026-05,2026-05-01,Self-Employed,Tier 3,104797,36,14.3,677,False
L4614,2026-05,2026-05-01,Self-Employed,Tier 2,147772,24,11.79,652,False
L4615,2026-05,2026-05-01,Salaried,Tier 1,36348,48,11.73,720,False
L4616,2026-05,2026-05-01,Self-Employed,Tier 2,83651,12,17.37,512,False
L4617,2026-05,2026-05-01,Self-Employed,Tier 1,103640,12,14.76,729,False
L4618,2026-05,2026-05-01,Salaried,Tier 3,91231,24,21.97,855,False
L4619,2026-05,2026-05-01,Self-Employed,Tier 1,22991,24,17.8,672,False
L4620,2026-05,2026-05-01,Salaried,Tier 2,88728,12,16.99,668,False
L4621,2026-05,2026-05-01,Salaried,Tier 1,109764,48,13.9,659,False
L4622,2026-05,2026-05-01,Self-Employed,Tier 1,91826,36,18.92,759,False
L4623,2026-05,2026-05-01,Salaried,Tier 2,79222,12,16.43,627,False
L4624,2026-05,2026-05-01,Salaried,Tier 1,117704,12,15.85,837,False
L4625,2026-05,2026-05-01,Salaried,Tier 1,120039,48,18.2,671,False
L4626,2026-05,2026-05-01,Self-Employed,Tier 3,129473,36,14.99,598,False
L4627,2026-05,2026-05-01,Salaried,Tier 2,63457,48,16.5,693,False
L4628,2026-05,2026-05-01,Salaried,Tier 1,118111,48,12.17,719,False
L4629,2026-05,2026-05-01,Salaried,Tier 1,152913,12,15.87,707,False
L4630,2026-05,2026-05-01,Self-Employed,Tier 3,86662,24,19.67,657,False
L4631,2026-05,2026-05-01,Self-Employed,Tier 2,39097,12,13.83,550,False
L4632,2026-05,2026-05-01,Salaried,Tier 2,118678,12,20.47,740,False
L4633,2026-05,2026-05-01,Salaried,Tier 2,91401,24,12.67,617,False
L4634,2026-05,2026-05-01,Salaried,Tier 3,137617,48,16.9,567,False
L4635,2026-05,2026-05-01,Salaried,Tier 2,100425,12,12.9,898,False
L4636,2026-05,2026-05-01,Self-Employed,Tier 1,32686,12,13.41,586,False
L4637,2026-05,2026-05-01,Salaried,Tier 2,62306,12,19.53,673,False
L4638,2026-05,2026-05-01,Self-Employed,Tier 3,93733,12,17.09,678,False
L4639,2026-05,2026-05-01,Salaried,Tier 3,59943,48,14.78,712,False
L4640,2026-05,2026-05-01,Self-Employed,Tier 1,91743,12,12.12,557,False
L4641,2026-05,2026-05-01,Self-Employed,Tier 3,127228,24,20.72,756,False
L4642,2026-05,2026-05-01,Self-Employed,Tier 1,90656,36,20.53,790,False
L4643,2026-05,2026-05-01,Salaried,Tier 2,50390,12,14.04,780,False
L4644,2026-05,2026-05-01,Salaried,Tier 3,44325,36,12.07,719,False
L4645,2026-05,2026-05-01,Self-Employed,Tier 1,98885,48,17.26,694,False
L4646,2026-05,2026-05-01,Self-Employed,Tier 3,85052,36,16.57,690,False
L4647,2026-05,2026-05-01,Salaried,Tier 2,122038,36,15.01,747,False
L4648,2026-05,2026-05-01,Salaried,Tier 2,45957,24,20.07,820,False
L4649,2026-05,2026-05-01,Self-Employed,Tier 1,92600,24,21.21,746,False
L4650,2026-05,2026-05-01,Salaried,Tier 1,143423,24,17.61,602,False
L4651,2026-05,2026-05-01,Salaried,Tier 3,124848,12,17.25,775,False
L4652,2026-05,2026-05-01,Self-Employed,Tier 3,134337,12,21.65,640,False
L4653,2026-05,2026-05-01,Salaried,Tier 2,97365,12,18.87,730,False
L4654,2026-05,2026-05-01,Salaried,Tier 1,55002,36,21.51,848,False
L4655,2026-05,2026-05-01,Salaried,Tier 1,143665,48,14.2,537,False
L4656,2026-05,2026-05-01,Salaried,Tier 2,32310,36,18.88,673,False
L4657,2026-05,2026-05-01,Self-Employed,Tier 1,36385,36,20.3,589,False
L4658,2026-05,2026-05-01,Salaried,Tier 2,50789,36,19.53,455,False
L4659,2026-05,2026-05-01,Salaried,Tier 2,106139,36,16.25,789,False
L4660,2026-05,2026-05-01,Salaried,Tier 3,98047,36,18.91,397,False
L4661,2026-05,2026-05-01,Salaried,Tier 1,121159,48,19.91,500,False
L4662,2026-05,2026-05-01,Salaried,Tier 2,102859,36,14.61,814,False
L4663,2026-05,2026-05-01,Salaried,Tier 2,132883,12,20.31,692,False
L4664,2026-05,2026-05-01,Salaried,Tier 3,168701,12,18.98,572,False
L4665,2026-05,2026-05-01,Salaried,Tier 1,129672,24,17.55,518,False
L4666,2026-05,2026-05-01,Self-Employed,Tier 3,99962,24,13.21,638,False
L4667,2026-05,2026-05-01,Salaried,Tier 3,84429,36,13.5,538,False
L4668,2026-05,2026-05-01,Self-Employed,Tier 2,153228,12,17.66,577,False
L4669,2026-05,2026-05-01,Salaried,Tier 1,111312,24,21.16,584,False
L4670,2026-05,2026-05-01,Salaried,Tier 2,96733,36,14.69,620,False
L4671,2026-05,2026-05-01,Self-Employed,Tier 1,64161,24,20.54,522,False
L4672,2026-05,2026-05-01,Self-Employed,Tier 3,88422,12,14.92,650,False
L4673,2026-05,2026-05-01,Salaried,Tier 2,115861,12,16.47,669,False
L4674,2026-05,2026-05-01,Self-Employed,Tier 3,73166,24,17.71,540,False
L4675,2026-05,2026-05-01,Salaried,Tier 2,81681,36,13.12,700,False
L4676,2026-05,2026-05-01,Salaried,Tier 3,97025,12,13.3,756,False
L4677,2026-05,2026-05-01,Salaried,Tier 3,131029,24,21.14,656,False
L4678,2026-05,2026-05-01,Self-Employed,Tier 2,97450,12,20.29,654,False
L4679,2026-05,2026-05-01,Salaried,Tier 3,111158,36,13.19,745,False
L4680,2026-05,2026-05-01,Salaried,Tier 1,39207,24,12.42,640,False
L4681,2026-05,2026-05-01,Salaried,Tier 1,49940,24,15.81,586,False
L4682,2026-05,2026-05-01,Salaried,Tier 1,118958,48,13.17,769,False
L4683,2026-05,2026-05-01,Self-Employed,Tier 3,50398,24,17.34,594,False
L4684,2026-05,2026-05-01,Salaried,Tier 2,110798,12,13.23,702,False
L4685,2026-05,2026-05-01,Self-Employed,Tier 1,106104,36,12.17,828,False
L4686,2026-05,2026-05-01,Self-Employed,Tier 2,46437,36,13.89,591,False
L4687,2026-05,2026-05-01,Salaried,Tier 1,32864,12,11.54,711,False
L4688,2026-05,2026-05-01,Salaried,Tier 2,85889,48,12.0,849,False
L4689,2026-05,2026-05-01,Self-Employed,Tier 1,88854,12,20.38,749,False
L4690,2026-05,2026-05-01,Self-Employed,Tier 3,93418,12,21.18,674,False
L4691,2026-05,2026-05-01,Self-Employed,Tier 1,73118,36,15.59,620,False
L4692,2026-05,2026-05-01,Salaried,Tier 1,44203,12,14.55,526,False
L4693,2026-05,2026-05-01,Salaried,Tier 1,74405,36,16.24,696,False
L4694,2026-05,2026-05-01,Self-Employed,Tier 2,65027,12,12.95,774,False
L4695,2026-05,2026-05-01,Self-Employed,Tier 3,116557,24,17.56,764,False
L4696,2026-05,2026-05-01,Salaried,Tier 1,66386,24,19.57,490,False
L4697,2026-05,2026-05-01,Self-Employed,Tier 1,59158,36,18.43,686,False
L4698,2026-05,2026-05-01,Salaried,Tier 2,70744,48,20.85,725,False
L4699,2026-05,2026-05-01,Self-Employed,Tier 2,103124,36,19.56,639,False
L4700,2026-05,2026-05-01,Salaried,Tier 1,97645,48,20.12,723,False
L4701,2026-05,2026-05-01,Self-Employed,Tier 1,136165,48,12.47,762,False
L4702,2026-05,2026-05-01,Salaried,Tier 1,76463,12,20.42,521,False
L4703,2026-05,2026-05-01,Salaried,Tier 1,150956,48,20.73,740,False
L4704,2026-05,2026-05-01,Self-Employed,Tier 1,63727,12,17.51,804,False
L4705,2026-05,2026-05-01,Salaried,Tier 3,64242,24,19.16,832,False
L4706,2026-05,2026-05-01,Salaried,Tier 1,96367,24,20.16,780,False
L4707,2026-05,2026-05-01,Self-Employed,Tier 3,63027,48,14.18,656,False
L4708,2026-05,2026-05-01,Self-Employed,Tier 2,64122,36,18.96,785,False
L4709,2026-05,2026-05-01,Salaried,Tier 3,116901,36,15.38,619,False
L4710,2026-05,2026-05-01,Salaried,Tier 2,111423,12,21.73,624,False
L4711,2026-05,2026-05-01,Self-Employed,Tier 1,62921,12,18.03,707,False
L4712,2026-05,2026-05-01,Salaried,Tier 1,129881,36,13.65,655,False
L4713,2026-05,2026-05-01,Salaried,Tier 3,105583,12,12.35,575,False
L4714,2026-05,2026-05-01,Salaried,Tier 1,111217,24,20.18,726,False
L4715,2026-05,2026-05-01,Salaried,Tier 1,81135,24,14.47,761,False
L4716,2026-05,2026-05-01,Salaried,Tier 1,98041,12,21.13,655,False
L4717,2026-05,2026-05-01,Self-Employed,Tier 3,75262,24,15.5,706,False
L4718,2026-05,2026-05-01,Salaried,Tier 2,15000,12,21.17,832,False
L4719,2026-05,2026-05-01,Self-Employed,Tier 2,160102,36,16.58,612,False
L4720,2026-05,2026-05-01,Salaried,Tier 3,60427,24,20.62,588,False
L4721,2026-05,2026-05-01,Self-Employed,Tier 3,21835,12,21.59,536,False
L4722,2026-05,2026-05-01,Self-Employed,Tier 3,52851,12,21.36,638,False
L4723,2026-05,2026-05-01,Salaried,Tier 1,15000,48,20.49,810,False
L4724,2026-05,2026-05-01,Salaried,Tier 1,79070,36,11.99,640,False
L4725,2026-05,2026-05-01,Salaried,Tier 1,58757,36,19.23,606,False
L4726,2026-05,2026-05-01,Self-Employed,Tier 3,117903,48,21.48,681,False
L4727,2026-05,2026-05-01,Salaried,Tier 3,117193,12,16.05,854,False
L4728,2026-05,2026-05-01,Salaried,Tier 1,90738,12,12.03,694,False
L4729,2026-05,2026-05-01,Salaried,Tier 2,31497,24,14.84,679,False
L4730,2026-05,2026-05-01,Salaried,Tier 1,125808,48,19.11,583,False
L4731,2026-05,2026-05-01,Self-Employed,Tier 1,97765,48,17.94,765,False
L4732,2026-05,2026-05-01,Salaried,Tier 2,95052,12,18.81,594,False
L4733,2026-05,2026-05-01,Self-Employed,Tier 2,71574,24,20.55,531,False
L4734,2026-05,2026-05-01,Salaried,Tier 1,73758,36,18.36,703,False
L4735,2026-05,2026-05-01,Self-Employed,Tier 2,103800,48,11.66,722,False
L4736,2026-05,2026-05-01,Salaried,Tier 3,52225,24,18.31,775,False
L4737,2026-05,2026-05-01,Salaried,Tier 2,98498,12,20.41,770,False
L4738,2026-05,2026-05-01,Salaried,Tier 2,99679,12,18.64,795,False
L4739,2026-05,2026-05-01,Salaried,Tier 2,92483,12,18.1,659,False
L4740,2026-05,2026-05-01,Self-Employed,Tier 1,108816,36,14.55,658,False
L4741,2026-06,2026-06-01,Self-Employed,Tier 2,140649,48,18.91,625,False
L4742,2026-06,2026-06-01,Salaried,Tier 1,70966,12,14.1,725,False
L4743,2026-06,2026-06-01,Self-Employed,Tier 1,135822,48,21.93,779,False
L4744,2026-06,2026-06-01,Self-Employed,Tier 1,78391,12,20.27,608,False
L4745,2026-06,2026-06-01,Salaried,Tier 3,124889,36,17.66,624,False
L4746,2026-06,2026-06-01,Salaried,Tier 2,126527,12,19.37,725,False
L4747,2026-06,2026-06-01,Salaried,Tier 2,117722,48,17.73,796,False
L4748,2026-06,2026-06-01,Self-Employed,Tier 1,97424,36,19.23,681,False
L4749,2026-06,2026-06-01,Salaried,Tier 2,80207,36,21.35,718,False
L4750,2026-06,2026-06-01,Salaried,Tier 3,51366,48,18.39,761,False
L4751,2026-06,2026-06-01,Salaried,Tier 1,137736,24,19.98,639,False
L4752,2026-06,2026-06-01,Self-Employed,Tier 3,169113,48,16.29,810,False
L4753,2026-06,2026-06-01,Self-Employed,Tier 2,100324,12,21.2,736,False
L4754,2026-06,2026-06-01,Self-Employed,Tier 2,45164,12,13.97,754,False
L4755,2026-06,2026-06-01,Self-Employed,Tier 2,52539,12,21.45,762,False
L4756,2026-06,2026-06-01,Self-Employed,Tier 3,95660,48,19.57,724,False
L4757,2026-06,2026-06-01,Salaried,Tier 2,146721,24,18.63,743,False
L4758,2026-06,2026-06-01,Salaried,Tier 1,121780,24,16.64,742,False
L4759,2026-06,2026-06-01,Salaried,Tier 2,107254,12,13.81,753,False
L4760,2026-06,2026-06-01,Salaried,Tier 1,62318,12,21.98,542,False
L4761,2026-06,2026-06-01,Salaried,Tier 1,145700,24,18.71,682,False
L4762,2026-06,2026-06-01,Salaried,Tier 1,86493,48,18.5,776,False
L4763,2026-06,2026-06-01,Salaried,Tier 1,157321,12,13.9,686,False
L4764,2026-06,2026-06-01,Salaried,Tier 1,104770,48,21.33,584,False
L4765,2026-06,2026-06-01,Salaried,Tier 1,72339,12,21.66,715,False
L4766,2026-06,2026-06-01,Salaried,Tier 2,95863,36,19.05,512,False
L4767,2026-06,2026-06-01,Salaried,Tier 3,110117,12,21.37,577,False
L4768,2026-06,2026-06-01,Self-Employed,Tier 3,66655,36,12.33,565,False
L4769,2026-06,2026-06-01,Salaried,Tier 1,86592,12,14.09,589,False
L4770,2026-06,2026-06-01,Self-Employed,Tier 1,128069,24,19.42,705,False
L4771,2026-06,2026-06-01,Self-Employed,Tier 1,96035,36,19.24,674,False
L4772,2026-06,2026-06-01,Salaried,Tier 1,134089,12,14.43,719,False
L4773,2026-06,2026-06-01,Self-Employed,Tier 2,73381,12,15.13,745,False
L4774,2026-06,2026-06-01,Salaried,Tier 2,107413,24,19.51,768,False
L4775,2026-06,2026-06-01,Self-Employed,Tier 2,100564,48,19.85,728,False
L4776,2026-06,2026-06-01,Salaried,Tier 1,65028,12,19.01,642,False
L4777,2026-06,2026-06-01,Self-Employed,Tier 3,72465,24,17.06,800,False
L4778,2026-06,2026-06-01,Salaried,Tier 1,90337,36,21.01,808,False
L4779,2026-06,2026-06-01,Self-Employed,Tier 1,85894,48,13.76,659,False
L4780,2026-06,2026-06-01,Salaried,Tier 1,76506,48,20.18,609,False
L4781,2026-06,2026-06-01,Salaried,Tier 1,67551,36,17.06,642,False
L4782,2026-06,2026-06-01,Self-Employed,Tier 2,94739,24,17.32,605,False
L4783,2026-06,2026-06-01,Salaried,Tier 1,101461,12,19.66,754,False
L4784,2026-06,2026-06-01,Salaried,Tier 1,85895,12,14.07,616,False
L4785,2026-06,2026-06-01,Salaried,Tier 1,93910,12,20.96,687,False
L4786,2026-06,2026-06-01,Salaried,Tier 2,73288,36,11.57,871,False
L4787,2026-06,2026-06-01,Self-Employed,Tier 2,83704,48,14.41,681,False
L4788,2026-06,2026-06-01,Self-Employed,Tier 3,89971,24,20.98,640,False
L4789,2026-06,2026-06-01,Salaried,Tier 1,113771,12,21.14,769,False
L4790,2026-06,2026-06-01,Salaried,Tier 1,60683,48,18.2,512,False
L4791,2026-06,2026-06-01,Self-Employed,Tier 2,72043,48,14.03,822,False
L4792,2026-06,2026-06-01,Salaried,Tier 2,62277,36,14.49,870,False
L4793,2026-06,2026-06-01,Salaried,Tier 3,149398,36,18.0,696,False
L4794,2026-06,2026-06-01,Self-Employed,Tier 1,69408,36,16.21,686,False
L4795,2026-06,2026-06-01,Salaried,Tier 1,16083,12,16.16,508,False
L4796,2026-06,2026-06-01,Salaried,Tier 1,165701,24,18.74,571,False
L4797,2026-06,2026-06-01,Salaried,Tier 2,121431,24,17.07,712,False
L4798,2026-06,2026-06-01,Salaried,Tier 2,72834,24,12.48,652,False
L4799,2026-06,2026-06-01,Self-Employed,Tier 1,106775,12,13.66,585,False
L4800,2026-06,2026-06-01,Salaried,Tier 1,53758,24,13.55,692,False
L4801,2026-06,2026-06-01,Salaried,Tier 2,113917,12,13.32,541,False
L4802,2026-06,2026-06-01,Salaried,Tier 2,64187,36,16.23,691,False
L4803,2026-06,2026-06-01,Salaried,Tier 1,70591,48,21.88,650,False
L4804,2026-06,2026-06-01,Self-Employed,Tier 1,113603,24,17.9,846,False
L4805,2026-06,2026-06-01,Self-Employed,Tier 2,115629,36,11.62,796,False
L4806,2026-06,2026-06-01,Salaried,Tier 2,109789,24,16.91,693,False
L4807,2026-06,2026-06-01,Self-Employed,Tier 3,105989,36,16.6,798,False
L4808,2026-06,2026-06-01,Salaried,Tier 3,60097,48,14.61,752,False
L4809,2026-06,2026-06-01,Self-Employed,Tier 1,55520,24,17.24,772,False
L4810,2026-06,2026-06-01,Self-Employed,Tier 3,52551,36,13.98,703,False
L4811,2026-06,2026-06-01,Self-Employed,Tier 1,94164,24,20.51,697,False
L4812,2026-06,2026-06-01,Salaried,Tier 1,108338,24,17.83,702,False
L4813,2026-06,2026-06-01,Self-Employed,Tier 3,139609,48,14.45,631,False
L4814,2026-06,2026-06-01,Salaried,Tier 1,92852,48,13.28,588,False
L4815,2026-06,2026-06-01,Salaried,Tier 2,153027,24,20.61,676,False
L4816,2026-06,2026-06-01,Salaried,Tier 1,37285,24,19.87,748,False
L4817,2026-06,2026-06-01,Salaried,Tier 1,115381,48,20.73,523,False
L4818,2026-06,2026-06-01,Salaried,Tier 1,106205,24,15.03,641,False
L4819,2026-06,2026-06-01,Self-Employed,Tier 1,153451,12,21.41,725,False
L4820,2026-06,2026-06-01,Self-Employed,Tier 1,78113,36,14.69,731,False
L4821,2026-06,2026-06-01,Salaried,Tier 3,130792,24,19.6,718,False
L4822,2026-06,2026-06-01,Self-Employed,Tier 1,73576,12,17.16,737,False
L4823,2026-06,2026-06-01,Self-Employed,Tier 1,137270,48,15.68,743,False
L4824,2026-06,2026-06-01,Self-Employed,Tier 1,98526,24,20.11,539,False
L4825,2026-06,2026-06-01,Self-Employed,Tier 1,93945,24,15.79,664,False
L4826,2026-06,2026-06-01,Self-Employed,Tier 1,104774,36,11.54,664,False
L4827,2026-06,2026-06-01,Salaried,Tier 1,101788,12,13.73,730,False
L4828,2026-06,2026-06-01,Self-Employed,Tier 1,109151,24,12.49,680,False
L4829,2026-06,2026-06-01,Salaried,Tier 3,110306,12,13.86,670,False
L4830,2026-06,2026-06-01,Salaried,Tier 2,102116,36,19.74,687,False
L4831,2026-06,2026-06-01,Salaried,Tier 1,128612,24,17.77,755,False
L4832,2026-06,2026-06-01,Salaried,Tier 1,67408,12,18.46,572,False
L4833,2026-06,2026-06-01,Salaried,Tier 1,67996,36,19.26,599,False
L4834,2026-06,2026-06-01,Salaried,Tier 1,53584,36,12.44,549,False
L4835,2026-06,2026-06-01,Self-Employed,Tier 3,109384,12,12.76,595,False
L4836,2026-06,2026-06-01,Salaried,Tier 3,124258,24,21.26,666,False
L4837,2026-06,2026-06-01,Self-Employed,Tier 1,141291,36,16.6,749,False
L4838,2026-06,2026-06-01,Self-Employed,Tier 3,86776,24,16.94,768,False
L4839,2026-06,2026-06-01,Salaried,Tier 1,71476,12,20.66,696,False
L4840,2026-06,2026-06-01,Salaried,Tier 3,62993,48,19.53,647,False
L4841,2026-06,2026-06-01,Salaried,Tier 2,167681,48,11.59,693,False
L4842,2026-06,2026-06-01,Self-Employed,Tier 1,63195,36,17.56,670,False
L4843,2026-06,2026-06-01,Salaried,Tier 1,125133,48,19.75,652,False
L4844,2026-06,2026-06-01,Self-Employed,Tier 1,70497,48,11.83,741,False
L4845,2026-06,2026-06-01,Salaried,Tier 2,32465,36,20.3,483,False
L4846,2026-06,2026-06-01,Self-Employed,Tier 2,79263,48,20.2,659,False
L4847,2026-06,2026-06-01,Self-Employed,Tier 2,63911,12,12.04,650,False
L4848,2026-06,2026-06-01,Self-Employed,Tier 2,58587,12,18.31,739,False
L4849,2026-06,2026-06-01,Self-Employed,Tier 2,70485,12,11.55,792,False
L4850,2026-06,2026-06-01,Salaried,Tier 2,85776,48,18.1,687,False
L4851,2026-06,2026-06-01,Self-Employed,Tier 3,72490,12,21.25,644,False
L4852,2026-06,2026-06-01,Salaried,Tier 1,118338,12,20.94,772,False
L4853,2026-06,2026-06-01,Salaried,Tier 1,119495,36,18.36,681,False
L4854,2026-06,2026-06-01,Salaried,Tier 1,61792,24,19.7,534,False
L4855,2026-06,2026-06-01,Salaried,Tier 2,142024,12,21.39,625,False
L4856,2026-06,2026-06-01,Salaried,Tier 2,110510,12,14.82,677,False
L4857,2026-06,2026-06-01,Self-Employed,Tier 2,114475,24,18.57,702,False
L4858,2026-06,2026-06-01,Salaried,Tier 1,49625,36,20.23,637,False
L4859,2026-06,2026-06-01,Salaried,Tier 2,122208,48,16.33,600,False
L4860,2026-06,2026-06-01,Salaried,Tier 2,99994,36,17.99,675,False
L4861,2026-06,2026-06-01,Self-Employed,Tier 1,87830,12,12.62,613,False
L4862,2026-06,2026-06-01,Self-Employed,Tier 3,95268,24,17.92,539,False
L4863,2026-06,2026-06-01,Salaried,Tier 2,112328,24,12.99,676,False
L4864,2026-06,2026-06-01,Salaried,Tier 1,127765,24,18.63,707,False
L4865,2026-06,2026-06-01,Salaried,Tier 1,38195,48,13.9,753,False
L4866,2026-06,2026-06-01,Salaried,Tier 1,79067,12,15.93,706,False
L4867,2026-06,2026-06-01,Salaried,Tier 1,69315,12,12.03,617,False
L4868,2026-06,2026-06-01,Self-Employed,Tier 1,63386,24,13.46,728,False
L4869,2026-06,2026-06-01,Salaried,Tier 1,71989,24,20.62,771,False
L4870,2026-06,2026-06-01,Salaried,Tier 1,115610,12,13.38,651,False
L4871,2026-06,2026-06-01,Salaried,Tier 3,66846,24,20.78,671,False
L4872,2026-06,2026-06-01,Self-Employed,Tier 1,84415,12,12.67,663,False
L4873,2026-06,2026-06-01,Salaried,Tier 1,74273,48,17.39,710,False
L4874,2026-06,2026-06-01,Self-Employed,Tier 2,93528,48,17.42,726,False
L4875,2026-06,2026-06-01,Self-Employed,Tier 1,106808,36,13.85,815,False
L4876,2026-06,2026-06-01,Self-Employed,Tier 3,96900,24,16.41,567,False
L4877,2026-06,2026-06-01,Self-Employed,Tier 1,77789,12,12.33,734,False
L4878,2026-06,2026-06-01,Salaried,Tier 2,145137,24,14.16,720,False
L4879,2026-06,2026-06-01,Salaried,Tier 1,61536,36,19.84,574,False
L4880,2026-06,2026-06-01,Salaried,Tier 3,51806,36,19.03,774,False
L4881,2026-06,2026-06-01,Salaried,Tier 1,123224,24,11.65,797,False
L4882,2026-06,2026-06-01,Self-Employed,Tier 2,37287,48,12.86,711,False
L4883,2026-06,2026-06-01,Salaried,Tier 3,125690,48,17.36,810,False
L4884,2026-06,2026-06-01,Self-Employed,Tier 1,82720,48,20.12,806,False
L4885,2026-06,2026-06-01,Salaried,Tier 2,93154,36,19.13,623,False
L4886,2026-06,2026-06-01,Self-Employed,Tier 2,76955,12,14.82,565,False
L4887,2026-06,2026-06-01,Salaried,Tier 1,33419,12,12.18,847,False
L4888,2026-06,2026-06-01,Salaried,Tier 2,56271,12,21.97,626,False
L4889,2026-06,2026-06-01,Self-Employed,Tier 1,98605,12,14.37,799,False
L4890,2026-06,2026-06-01,Salaried,Tier 2,88619,36,13.13,585,False
L4891,2026-06,2026-06-01,Salaried,Tier 1,103859,36,20.08,810,False
L4892,2026-06,2026-06-01,Salaried,Tier 2,107996,48,14.27,670,False
L4893,2026-06,2026-06-01,Self-Employed,Tier 3,68885,12,17.12,759,False
L4894,2026-06,2026-06-01,Self-Employed,Tier 3,15000,12,16.93,529,False
L4895,2026-06,2026-06-01,Salaried,Tier 2,71236,36,18.41,772,False
L4896,2026-06,2026-06-01,Self-Employed,Tier 2,74375,36,21.56,771,False
L4897,2026-06,2026-06-01,Salaried,Tier 2,68259,36,16.36,667,False
L4898,2026-06,2026-06-01,Salaried,Tier 3,75737,24,12.63,735,False
L4899,2026-06,2026-06-01,Salaried,Tier 3,138720,24,15.88,678,False
L4900,2026-06,2026-06-01,Salaried,Tier 2,86882,12,18.34,800,False
L4901,2026-06,2026-06-01,Self-Employed,Tier 3,97193,36,19.57,779,False
L4902,2026-06,2026-06-01,Self-Employed,Tier 1,81272,36,11.54,528,False
L4903,2026-06,2026-06-01,Self-Employed,Tier 2,126465,48,15.54,585,False
L4904,2026-06,2026-06-01,Self-Employed,Tier 1,114305,48,13.64,687,False
L4905,2026-06,2026-06-01,Salaried,Tier 1,66968,48,12.24,810,False
L4906,2026-06,2026-06-01,Self-Employed,Tier 2,110189,12,15.42,674,False
L4907,2026-06,2026-06-01,Self-Employed,Tier 1,86846,24,20.59,607,False
L4908,2026-06,2026-06-01,Salaried,Tier 2,97950,12,15.25,726,False
L4909,2026-06,2026-06-01,Self-Employed,Tier 2,110566,48,18.04,729,False
L4910,2026-06,2026-06-01,Salaried,Tier 1,116931,12,19.73,629,False
L4911,2026-06,2026-06-01,Self-Employed,Tier 2,107280,12,12.2,842,False
L4912,2026-06,2026-06-01,Self-Employed,Tier 3,107865,36,16.84,657,False
L4913,2026-06,2026-06-01,Salaried,Tier 1,116151,36,18.24,697,False
L4914,2026-06,2026-06-01,Salaried,Tier 2,106590,24,17.68,871,False
L4915,2026-06,2026-06-01,Salaried,Tier 1,66860,36,17.2,611,False
L4916,2026-06,2026-06-01,Self-Employed,Tier 1,88704,36,21.56,709,False
L4917,2026-06,2026-06-01,Self-Employed,Tier 1,103903,48,15.71,686,False
L4918,2026-06,2026-06-01,Salaried,Tier 2,124904,24,16.86,740,False
L4919,2026-06,2026-06-01,Salaried,Tier 1,80094,24,19.91,773,False
L4920,2026-06,2026-06-01,Self-Employed,Tier 2,63533,36,14.61,524,False
L4921,2026-06,2026-06-01,Salaried,Tier 2,88867,12,20.37,714,False
