loan_id,disbursal_month,snapshot_month,mob,dpd_bucket
L3646,2026-01,2026-05,4,Current
L3646,2026-01,2026-06,5,Current
L3647,2026-01,2026-02,1,Current
L3647,2026-01,2026-03,2,Current
L3647,2026-01,2026-04,3,Current
L3647,2026-01,2026-05,4,Current
L3647,2026-01,2026-06,5,Current
L3648,2026-01,2026-02,1,Current
L3648,2026-01,2026-03,2,Current
L3648,2026-01,2026-04,3,Current
L3648,2026-01,2026-05,4,Current
L3648,2026-01,2026-06,5,30 DPD
L3649,2026-01,2026-02,1,Current
L3649,2026-01,2026-03,2,Current
L3649,2026-01,2026-04,3,30 DPD
L3649,2026-01,2026-05,4,60 DPD
L3649,2026-01,2026-06,5,60 DPD
L3650,2026-01,2026-02,1,Current
L3650,2026-01,2026-03,2,30 DPD
L3650,2026-01,2026-04,3,30 DPD
L3650,2026-01,2026-05,4,30 DPD
L3650,2026-01,2026-06,5,Current
L3651,2026-01,2026-02,1,Current
L3651,2026-01,2026-03,2,30 DPD
L3651,2026-01,2026-04,3,60 DPD
L3651,2026-01,2026-05,4,90 DPD
L3651,2026-01,2026-06,5,90 DPD
L3652,2026-01,2026-02,1,Current
L3652,2026-01,2026-03,2,Current
L3652,2026-01,2026-04,3,Current
L3652,2026-01,2026-05,4,Current
L3652,2026-01,2026-06,5,Current
L3653,2026-01,2026-02,1,Current
L3653,2026-01,2026-03,2,Current
L3653,2026-01,2026-04,3,Current
L3653,2026-01,2026-05,4,Current
L3653,2026-01,2026-06,5,Current
L3654,2026-01,2026-02,1,Current
L3654,2026-01,2026-03,2,Current
L3654,2026-01,2026-04,3,Current
L3654,2026-01,2026-05,4,Current
L3654,2026-01,2026-06,5,30 DPD
L3655,2026-01,2026-02,1,Current
L3655,2026-01,2026-03,2,Current
L3655,2026-01,2026-04,3,Current
L3655,2026-01,2026-05,4,Current
L3655,2026-01,2026-06,5,Current
L3656,2026-01,2026-02,1,Current
L3656,2026-01,2026-03,2,Current
L3656,2026-01,2026-04,3,Current
L3656,2026-01,2026-05,4,Current
L3656,2026-01,2026-06,5,Current
L3657,2026-01,2026-02,1,Current
L3657,2026-01,2026-03,2,Current
L3657,2026-01,2026-04,3,Current
L3657,2026-01,2026-05,4,Current
L3657,2026-01,2026-06,5,Current
L3658,2026-01,2026-02,1,Current
L3658,2026-01,2026-03,2,Current
L3658,2026-01,2026-04,3,Current
L3658,2026-01,2026-05,4,Current
L3658,2026-01,2026-06,5,30 DPD
L3659,2026-01,2026-02,1,Current
L3659,2026-01,2026-03,2,Current
L3659,2026-01,2026-04,3,Current
L3659,2026-01,2026-05,4,Current
L3659,2026-01,2026-06,5,Current
L3660,2026-01,2026-02,1,Current
L3660,2026-01,2026-03,2,Current
L3660,2026-01,2026-04,3,Current
L3660,2026-01,2026-05,4,Current
L3660,2026-01,2026-06,5,Current
L3661,2026-01,2026-02,1,Current
L3661,2026-01,2026-03,2,Current
L3661,2026-01,2026-04,3,Current
L3661,2026-01,2026-05,4,Current
L3661,2026-01,2026-06,5,Current
L3662,2026-01,2026-02,1,Current
L3662,2026-01,2026-03,2,Current
L3662,2026-01,2026-04,3,Current
L3662,2026-01,2026-05,4,30 DPD
L3662,2026-01,2026-06,5,60 DPD
L3663,2026-01,2026-02,1,Current
L3663,2026-01,2026-03,2,Current
L3663,2026-01,2026-04,3,Current
L3663,2026-01,2026-05,4,Current
L3663,2026-01,2026-06,5,Current
L3664,2026-01,2026-02,1,Current
L3664,2026-01,2026-03,2,Current
L3664,2026-01,2026-04,3,30 DPD
L3664,2026-01,2026-05,4,30 DPD
L3664,2026-01,2026-06,5,60 DPD
L3665,2026-01,2026-02,1,Current
L3665,2026-01,2026-03,2,Current
L3665,2026-01,2026-04,3,30 DPD
L3665,2026-01,2026-05,4,30 DPD
L3665,2026-01,2026-06,5,30 DPD
L3666,2026-01,2026-02,1,Current
L3666,2026-01,2026-03,2,Current
L3666,2026-01,2026-04,3,30 DPD
L3666,2026-01,2026-05,4,30 DPD
L3666,2026-01,2026-06,5,60 DPD
L3667,2026-01,2026-02,1,Current
L3667,2026-01,2026-03,2,Current
L3667,2026-01,2026-04,3,Current
L3667,2026-01,2026-05,4,Current
L3667,2026-01,2026-06,5,Current
L3668,2026-01,2026-02,1,Current
L3668,2026-01,2026-03,2,Current
L3668,2026-01,2026-04,3,Current
L3668,2026-01,2026-05,4,Current
L3668,2026-01,2026-06,5,Current
L3669,2026-01,2026-02,1,Current
L3669,2026-01,2026-03,2,Current
L3669,2026-01,2026-04,3,30 DPD
L3669,2026-01,2026-05,4,60 DPD
L3669,2026-01,2026-06,5,90 DPD
L3670,2026-01,2026-02,1,Current
L3670,2026-01,2026-03,2,Current
L3670,2026-01,2026-04,3,Current
L3670,2026-01,2026-05,4,Current
L3670,2026-01,2026-06,5,Current
L3671,2026-01,2026-02,1,Current
L3671,2026-01,2026-03,2,Current
L3671,2026-01,2026-04,3,Current
L3671,2026-01,2026-05,4,Current
L3671,2026-01,2026-06,5,Current
L3672,2026-01,2026-02,1,Current
L3672,2026-01,2026-03,2,Current
L3672,2026-01,2026-04,3,Current
L3672,2026-01,2026-05,4,Current
L3672,2026-01,2026-06,5,Current
L3673,2026-01,2026-02,1,Current
L3673,2026-01,2026-03,2,Current
L3673,2026-01,2026-04,3,Current
L3673,2026-01,2026-05,4,Current
L3673,2026-01,2026-06,5,Current
L3674,2026-01,2026-02,1,Current
L3674,2026-01,2026-03,2,Current
L3674,2026-01,2026-04,3,Current
L3674,2026-01,2026-05,4,Current
L3674,2026-01,2026-06,5,Current
L3675,2026-01,2026-02,1,Current
L3675,2026-01,2026-03,2,Current
L3675,2026-01,2026-04,3,Current
L3675,2026-01,2026-05,4,Current
L3675,2026-01,2026-06,5,Current
L3676,2026-01,2026-02,1,Current
L3676,2026-01,2026-03,2,Current
L3676,2026-01,2026-04,3,Current
L3676,2026-01,2026-05,4,Current
L3676,2026-01,2026-06,5,Current
L3677,2026-01,2026-02,1,Current
L3677,2026-01,2026-03,2,Current
L3677,2026-01,2026-04,3,Current
L3677,2026-01,2026-05,4,Current
L3677,2026-01,2026-06,5,Current
L3678,2026-01,2026-02,1,Current
L3678,2026-01,2026-03,2,Current
L3678,2026-01,2026-04,3,Current
L3678,2026-01,2026-05,4,Current
L3678,2026-01,2026-06,5,Current
L3679,2026-01,2026-02,1,Current
L3679,2026-01,2026-03,2,Current
L3679,2026-01,2026-04,3,Current
L3679,2026-01,2026-05,4,Current
L3679,2026-01,2026-06,5,Current
L3680,2026-01,2026-02,1,Current
L3680,2026-01,2026-03,2,Current
L3680,2026-01,2026-04,3,30 DPD
L3680,2026-01,2026-05,4,30 DPD
L3680,2026-01,2026-06,5,30 DPD
L3681,2026-01,2026-02,1,Current
L3681,2026-01,2026-03,2,Current
L3681,2026-01,2026-04,3,Current
L3681,2026-01,2026-05,4,Current
L3681,2026-01,2026-06,5,Current
L3682,2026-01,2026-02,1,Current
L3682,2026-01,2026-03,2,Current
L3682,2026-01,2026-04,3,Current
L3682,2026-01,2026-05,4,Current
L3682,2026-01,2026-06,5,Current
L3683,2026-01,2026-02,1,Current
L3683,2026-01,2026-03,2,Current
L3683,2026-01,2026-04,3,Current
L3683,2026-01,2026-05,4,Current
L3683,2026-01,2026-06,5,Current
L3684,2026-01,2026-02,1,Current
L3684,2026-01,2026-03,2,Current
L3684,2026-01,2026-04,3,Current
L3684,2026-01,2026-05,4,Current
L3684,2026-01,2026-06,5,Current
L3685,2026-01,2026-02,1,Current
L3685,2026-01,2026-03,2,Current
L3685,2026-01,2026-04,3,Current
L3685,2026-01,2026-05,4,Current
L3685,2026-01,2026-06,5,Current
L3686,2026-01,2026-02,1,Current
L3686,2026-01,2026-03,2,Current
L3686,2026-01,2026-04,3,Current
L3686,2026-01,2026-05,4,Current
L3686,2026-01,2026-06,5,Current
L3687,2026-01,2026-02,1,Current
L3687,2026-01,2026-03,2,Current
L3687,2026-01,2026-04,3,Current
L3687,2026-01,2026-05,4,Current
L3687,2026-01,2026-06,5,Current
L3688,2026-01,2026-02,1,Current
L3688,2026-01,2026-03,2,Current
L3688,2026-01,2026-04,3,Current
L3688,2026-01,2026-05,4,Current
L3688,2026-01,2026-06,5,Current
L3689,2026-01,2026-02,1,Current
L3689,2026-01,2026-03,2,Current
L3689,2026-01,2026-04,3,Current
L3689,2026-01,2026-05,4,Current
L3689,2026-01,2026-06,5,Current
L3690,2026-01,2026-02,1,Current
L3690,2026-01,2026-03,2,Current
L3690,2026-01,2026-04,3,Current
L3690,2026-01,2026-05,4,Current
L3690,2026-01,2026-06,5,Current
L3691,2026-01,2026-02,1,Current
L3691,2026-01,2026-03,2,Current
L3691,2026-01,2026-04,3,Current
L3691,2026-01,2026-05,4,Current
L3691,2026-01,2026-06,5,Current
L3692,2026-01,2026-02,1,Current
L3692,2026-01,2026-03,2,Current
L3692,2026-01,2026-04,3,Current
L3692,2026-01,2026-05,4,Current
L3692,2026-01,2026-06,5,Current
L3693,2026-01,2026-02,1,Current
L3693,2026-01,2026-03,2,Current
L3693,2026-01,2026-04,3,Current
L3693,2026-01,2026-05,4,Current
L3693,2026-01,2026-06,5,Current
L3694,2026-01,2026-02,1,Current
L3694,2026-01,2026-03,2,Current
L3694,2026-01,2026-04,3,Current
L3694,2026-01,2026-05,4,Current
L3694,2026-01,2026-06,5,Current
L3695,2026-01,2026-02,1,Current
L3695,2026-01,2026-03,2,Current
L3695,2026-01,2026-04,3,Current
L3695,2026-01,2026-05,4,Current
L3695,2026-01,2026-06,5,Current
L3696,2026-01,2026-02,1,Current
L3696,2026-01,2026-03,2,30 DPD
L3696,2026-01,2026-04,3,60 DPD
L3696,2026-01,2026-05,4,60 DPD
L3696,2026-01,2026-06,5,Current
L3697,2026-01,2026-02,1,Current
L3697,2026-01,2026-03,2,Current
L3697,2026-01,2026-04,3,Current
L3697,2026-01,2026-05,4,Current
L3697,2026-01,2026-06,5,30 DPD
L3698,2026-01,2026-02,1,Current
L3698,2026-01,2026-03,2,Current
L3698,2026-01,2026-04,3,Current
L3698,2026-01,2026-05,4,Current
L3698,2026-01,2026-06,5,Current
L3699,2026-01,2026-02,1,Current
L3699,2026-01,2026-03,2,Current
L3699,2026-01,2026-04,3,Current
L3699,2026-01,2026-05,4,30 DPD
L3699,2026-01,2026-06,5,30 DPD
L3700,2026-01,2026-02,1,Current
L3700,2026-01,2026-03,2,Current
L3700,2026-01,2026-04,3,Current
L3700,2026-01,2026-05,4,Current
L3700,2026-01,2026-06,5,Current
L3701,2026-01,2026-02,1,Current
L3701,2026-01,2026-03,2,Current
L3701,2026-01,2026-04,3,Current
L3701,2026-01,2026-05,4,Current
L3701,2026-01,2026-06,5,Current
L3702,2026-01,2026-02,1,Current
L3702,2026-01,2026-03,2,Current
L3702,2026-01,2026-04,3,Current
L3702,2026-01,2026-05,4,Current
L3702,2026-01,2026-06,5,Current
L3703,2026-01,2026-02,1,Current
L3703,2026-01,2026-03,2,Current
L3703,2026-01,2026-04,3,Current
L3703,2026-01,2026-05,4,Current
L3703,2026-01,2026-06,5,Current
L3704,2026-01,2026-02,1,Current
L3704,2026-01,2026-03,2,Current
L3704,2026-01,2026-04,3,Current
L3704,2026-01,2026-05,4,30 DPD
L3704,2026-01,2026-06,5,Current
L3705,2026-01,2026-02,1,Current
L3705,2026-01,2026-03,2,Current
L3705,2026-01,2026-04,3,Current
L3705,2026-01,2026-05,4,Current
L3705,2026-01,2026-06,5,Current
L3706,2026-01,2026-02,1,Current
L3706,2026-01,2026-03,2,Current
L3706,2026-01,2026-04,3,Current
L3706,2026-01,2026-05,4,Current
L3706,2026-01,2026-06,5,Current
L3707,2026-01,2026-02,1,Current
L3707,2026-01,2026-03,2,Current
L3707,2026-01,2026-04,3,Current
L3707,2026-01,2026-05,4,Current
L3707,2026-01,2026-06,5,Current
L3708,2026-01,2026-02,1,Current
L3708,2026-01,2026-03,2,Current
L3708,2026-01,2026-04,3,Current
L3708,2026-01,2026-05,4,Current
L3708,2026-01,2026-06,5,Current
L3709,2026-01,2026-02,1,Current
L3709,2026-01,2026-03,2,Current
L3709,2026-01,2026-04,3,Current
L3709,2026-01,2026-05,4,Current
L3709,2026-01,2026-06,5,Current
L3710,2026-01,2026-02,1,Current
L3710,2026-01,2026-03,2,Current
L3710,2026-01,2026-04,3,Current
L3710,2026-01,2026-05,4,Current
L3710,2026-01,2026-06,5,Current
L3711,2026-01,2026-02,1,Current
L3711,2026-01,2026-03,2,Current
L3711,2026-01,2026-04,3,30 DPD
L3711,2026-01,2026-05,4,60 DPD
L3711,2026-01,2026-06,5,60 DPD
L3712,2026-01,2026-02,1,Current
L3712,2026-01,2026-03,2,Current
L3712,2026-01,2026-04,3,Current
L3712,2026-01,2026-05,4,Current
L3712,2026-01,2026-06,5,Current
L3713,2026-01,2026-02,1,Current
L3713,2026-01,2026-03,2,Current
L3713,2026-01,2026-04,3,Current
L3713,2026-01,2026-05,4,Current
L3713,2026-01,2026-06,5,Current
L3714,2026-01,2026-02,1,Current
L3714,2026-01,2026-03,2,Current
L3714,2026-01,2026-04,3,Current
L3714,2026-01,2026-05,4,Current
L3714,2026-01,2026-06,5,Current
L3715,2026-01,2026-02,1,Current
L3715,2026-01,2026-03,2,Current
L3715,2026-01,2026-04,3,Current
L3715,2026-01,2026-05,4,Current
L3715,2026-01,2026-06,5,Current
L3716,2026-01,2026-02,1,Current
L3716,2026-01,2026-03,2,Current
L3716,2026-01,2026-04,3,Current
L3716,2026-01,2026-05,4,Current
L3716,2026-01,2026-06,5,Current
L3717,2026-01,2026-02,1,Current
L3717,2026-01,2026-03,2,Current
L3717,2026-01,2026-04,3,Current
L3717,2026-01,2026-05,4,Current
L3717,2026-01,2026-06,5,Current
L3718,2026-01,2026-02,1,Current
L3718,2026-01,2026-03,2,Current
L3718,2026-01,2026-04,3,30 DPD
L3718,2026-01,2026-05,4,Current
L3718,2026-01,2026-06,5,Current
L3719,2026-01,2026-02,1,Current
L3719,2026-01,2026-03,2,Current
L3719,2026-01,2026-04,3,Current
L3719,2026-01,2026-05,4,Current
L3719,2026-01,2026-06,5,Current
L3720,2026-01,2026-02,1,Current
L3720,2026-01,2026-03,2,Current
L3720,2026-01,2026-04,3,Current
L3720,2026-01,2026-05,4,Current
L3720,2026-01,2026-06,5,Current
L3721,2026-01,2026-02,1,Current
L3721,2026-01,2026-03,2,Current
L3721,2026-01,2026-04,3,Current
L3721,2026-01,2026-05,4,Current
L3721,2026-01,2026-06,5,Current
L3722,2026-01,2026-02,1,Current
L3722,2026-01,2026-03,2,Current
L3722,2026-01,2026-04,3,Current
L3722,2026-01,2026-05,4,Current
L3722,2026-01,2026-06,5,Current
L3723,2026-01,2026-02,1,Current
L3723,2026-01,2026-03,2,Current
L3723,2026-01,2026-04,3,Current
L3723,2026-01,2026-05,4,Current
L3723,2026-01,2026-06,5,Current
L3724,2026-01,2026-02,1,Current
L3724,2026-01,2026-03,2,Current
L3724,2026-01,2026-04,3,Current
L3724,2026-01,2026-05,4,Current
L3724,2026-01,2026-06,5,Current
L3725,2026-01,2026-02,1,Current
L3725,2026-01,2026-03,2,Current
L3725,2026-01,2026-04,3,Current
L3725,2026-01,2026-05,4,Current
L3725,2026-01,2026-06,5,Current
L3726,2026-01,2026-02,1,Current
L3726,2026-01,2026-03,2,Current
L3726,2026-01,2026-04,3,Current
L3726,2026-01,2026-05,4,Current
L3726,2026-01,2026-06,5,Current
L3727,2026-01,2026-02,1,Current
L3727,2026-01,2026-03,2,Current
L3727,2026-01,2026-04,3,Current
L3727,2026-01,2026-05,4,Current
L3727,2026-01,2026-06,5,Current
L3728,2026-01,2026-02,1,Current
L3728,2026-01,2026-03,2,Current
L3728,2026-01,2026-04,3,Current
L3728,2026-01,2026-05,4,Current
L3728,2026-01,2026-06,5,Current
L3729,2026-01,2026-02,1,Current
L3729,2026-01,2026-03,2,Current
L3729,2026-01,2026-04,3,Current
L3729,2026-01,2026-05,4,Current
L3729,2026-01,2026-06,5,Current
L3730,2026-01,2026-02,1,Current
L3730,2026-01,2026-03,2,Current
L3730,2026-01,2026-04,3,Current
L3730,2026-01,2026-05,4,Current
L3730,2026-01,2026-06,5,Current
L3731,2026-01,2026-02,1,Current
L3731,2026-01,2026-03,2,Current
L3731,2026-01,2026-04,3,Current
L3731,2026-01,2026-05,4,Current
L3731,2026-01,2026-06,5,Current
L3732,2026-01,2026-02,1,Current
L3732,2026-01,2026-03,2,Current
L3732,2026-01,2026-04,3,Current
L3732,2026-01,2026-05,4,Current
L3732,2026-01,2026-06,5,Current
L3733,2026-01,2026-02,1,Current
L3733,2026-01,2026-03,2,Current
L3733,2026-01,2026-04,3,Current
L3733,2026-01,2026-05,4,Current
L3733,2026-01,2026-06,5,Current
L3734,2026-01,2026-02,1,Current
L3734,2026-01,2026-03,2,Current
L3734,2026-01,2026-04,3,Current
L3734,2026-01,2026-05,4,Current
L3734,2026-01,2026-06,5,Current
L3735,2026-01,2026-02,1,Current
L3735,2026-01,2026-03,2,Current
L3735,2026-01,2026-04,3,Current
L3735,2026-01,2026-05,4,Current
L3735,2026-01,2026-06,5,Current
L3736,2026-01,2026-02,1,Current
L3736,2026-01,2026-03,2,Current
L3736,2026-01,2026-04,3,Current
L3736,2026-01,2026-05,4,Current
L3736,2026-01,2026-06,5,Current
L3737,2026-01,2026-02,1,Current
L3737,2026-01,2026-03,2,Current
L3737,2026-01,2026-04,3,Current
L3737,2026-01,2026-05,4,Current
L3737,2026-01,2026-06,5,Current
L3738,2026-01,2026-02,1,Current
L3738,2026-01,2026-03,2,Current
L3738,2026-01,2026-04,3,Current
L3738,2026-01,2026-05,4,Current
L3738,2026-01,2026-06,5,Current
L3739,2026-01,2026-02,1,30 DPD
L3739,2026-01,2026-03,2,60 DPD
L3739,2026-01,2026-04,3,60 DPD
L3739,2026-01,2026-05,4,90 DPD
L3739,2026-01,2026-06,5,NPA
L3740,2026-01,2026-02,1,Current
L3740,2026-01,2026-03,2,Current
L3740,2026-01,2026-04,3,Current
L3740,2026-01,2026-05,4,Current
L3740,2026-01,2026-06,5,Current
L3741,2026-01,2026-02,1,Current
L3741,2026-01,2026-03,2,Current
L3741,2026-01,2026-04,3,Current
L3741,2026-01,2026-05,4,Current
L3741,2026-01,2026-06,5,Current
L3742,2026-01,2026-02,1,Current
L3742,2026-01,2026-03,2,Current
L3742,2026-01,2026-04,3,Current
L3742,2026-01,2026-05,4,Current
L3742,2026-01,2026-06,5,30 DPD
L3743,2026-01,2026-02,1,30 DPD
L3743,2026-01,2026-03,2,30 DPD
L3743,2026-01,2026-04,3,30 DPD
L3743,2026-01,2026-05,4,60 DPD
L3743,2026-01,2026-06,5,90 DPD
L3744,2026-01,2026-02,1,Current
L3744,2026-01,2026-03,2,Current
L3744,2026-01,2026-04,3,Current
L3744,2026-01,2026-05,4,Current
L3744,2026-01,2026-06,5,Current
L3745,2026-01,2026-02,1,Current
L3745,2026-01,2026-03,2,Current
L3745,2026-01,2026-04,3,Current
L3745,2026-01,2026-05,4,Current
L3745,2026-01,2026-06,5,Current
L3746,2026-01,2026-02,1,Current
L3746,2026-01,2026-03,2,Current
L3746,2026-01,2026-04,3,Current
L3746,2026-01,2026-05,4,Current
L3746,2026-01,2026-06,5,Current
L3747,2026-01,2026-02,1,Current
L3747,2026-01,2026-03,2,Current
L3747,2026-01,2026-04,3,Current
L3747,2026-01,2026-05,4,Current
L3747,2026-01,2026-06,5,Current
L3748,2026-01,2026-02,1,Current
L3748,2026-01,2026-03,2,Current
L3748,2026-01,2026-04,3,Current
L3748,2026-01,2026-05,4,Current
L3748,2026-01,2026-06,5,Current
L3749,2026-01,2026-02,1,Current
L3749,2026-01,2026-03,2,Current
L3749,2026-01,2026-04,3,Current
L3749,2026-01,2026-05,4,Current
L3749,2026-01,2026-06,5,Current
L3750,2026-01,2026-02,1,Current
L3750,2026-01,2026-03,2,Current
L3750,2026-01,2026-04,3,Current
L3750,2026-01,2026-05,4,Current
L3750,2026-01,2026-06,5,Current
L3751,2026-01,2026-02,1,Current
L3751,2026-01,2026-03,2,Current
L3751,2026-01,2026-04,3,Current
L3751,2026-01,2026-05,4,30 DPD
L3751,2026-01,2026-06,5,30 DPD
L3752,2026-01,2026-02,1,Current
L3752,2026-01,2026-03,2,Current
L3752,2026-01,2026-04,3,Current
L3752,2026-01,2026-05,4,Current
L3752,2026-01,2026-06,5,Current
L3753,2026-01,2026-02,1,Current
L3753,2026-01,2026-03,2,Current
L3753,2026-01,2026-04,3,Current
L3753,2026-01,2026-05,4,Current
L3753,2026-01,2026-06,5,Current
L3754,2026-01,2026-02,1,30 DPD
L3754,2026-01,2026-03,2,60 DPD
L3754,2026-01,2026-04,3,Current
L3754,2026-01,2026-05,4,Current
L3754,2026-01,2026-06,5,Current
L3755,2026-01,2026-02,1,Current
L3755,2026-01,2026-03,2,Current
L3755,2026-01,2026-04,3,Current
L3755,2026-01,2026-05,4,Current
L3755,2026-01,2026-06,5,Current
L3756,2026-01,2026-02,1,Current
L3756,2026-01,2026-03,2,Current
L3756,2026-01,2026-04,3,Current
L3756,2026-01,2026-05,4,Current
L3756,2026-01,2026-06,5,Current
L3757,2026-01,2026-02,1,Current
L3757,2026-01,2026-03,2,Current
L3757,2026-01,2026-04,3,Current
L3757,2026-01,2026-05,4,Current
L3757,2026-01,2026-06,5,30 DPD
L3758,2026-01,2026-02,1,Current
L3758,2026-01,2026-03,2,Current
L3758,2026-01,2026-04,3,Current
L3758,2026-01,2026-05,4,Current
L3758,2026-01,2026-06,5,Current
L3759,2026-01,2026-02,1,Current
L3759,2026-01,2026-03,2,Current
L3759,2026-01,2026-04,3,Current
L3759,2026-01,2026-05,4,Current
L3759,2026-01,2026-06,5,Current
L3760,2026-01,2026-02,1,Current
L3760,2026-01,2026-03,2,Current
L3760,2026-01,2026-04,3,Current
L3760,2026-01,2026-05,4,Current
L3760,2026-01,2026-06,5,Current
L3761,2026-01,2026-02,1,Current
L3761,2026-01,2026-03,2,Current
L3761,2026-01,2026-04,3,Current
L3761,2026-01,2026-05,4,Current
L3761,2026-01,2026-06,5,Current
L3762,2026-01,2026-02,1,Current
L3762,2026-01,2026-03,2,Current
L3762,2026-01,2026-04,3,Current
L3762,2026-01,2026-05,4,Current
L3762,2026-01,2026-06,5,Current
L3763,2026-01,2026-02,1,Current
L3763,2026-01,2026-03,2,Current
L3763,2026-01,2026-04,3,Current
L3763,2026-01,2026-05,4,Current
L3763,2026-01,2026-06,5,Current
L3764,2026-01,2026-02,1,Current
L3764,2026-01,2026-03,2,Current
L3764,2026-01,2026-04,3,Current
L3764,2026-01,2026-05,4,Current
L3764,2026-01,2026-06,5,Current
L3765,2026-01,2026-02,1,Current
L3765,2026-01,2026-03,2,Current
L3765,2026-01,2026-04,3,Current
L3765,2026-01,2026-05,4,Current
L3765,2026-01,2026-06,5,Current
L3766,2026-01,2026-02,1,Current
L3766,2026-01,2026-03,2,Current
L3766,2026-01,2026-04,3,Current
L3766,2026-01,2026-05,4,Current
L3766,2026-01,2026-06,5,Current
L3767,2026-01,2026-02,1,Current
L3767,2026-01,2026-03,2,Current
L3767,2026-01,2026-04,3,Current
L3767,2026-01,2026-05,4,Current
L3767,2026-01,2026-06,5,Current
L3768,2026-01,2026-02,1,Current
L3768,2026-01,2026-03,2,Current
L3768,2026-01,2026-04,3,Current
L3768,2026-01,2026-05,4,Current
L3768,2026-01,2026-06,5,Current
L3769,2026-01,2026-02,1,Current
L3769,2026-01,2026-03,2,Current
L3769,2026-01,2026-04,3,Current
L3769,2026-01,2026-05,4,Current
L3769,2026-01,2026-06,5,Current
L3770,2026-01,2026-02,1,Current
L3770,2026-01,2026-03,2,Current
L3770,2026-01,2026-04,3,Current
L3770,2026-01,2026-05,4,Current
L3770,2026-01,2026-06,5,Current
L3771,2026-01,2026-02,1,Current
L3771,2026-01,2026-03,2,30 DPD
L3771,2026-01,2026-04,3,60 DPD
L3771,2026-01,2026-05,4,Current
L3771,2026-01,2026-06,5,Current
L3772,2026-01,2026-02,1,Current
L3772,2026-01,2026-03,2,Current
L3772,2026-01,2026-04,3,Current
L3772,2026-01,2026-05,4,Current
L3772,2026-01,2026-06,5,Current
L3773,2026-01,2026-02,1,Current
L3773,2026-01,2026-03,2,Current
L3773,2026-01,2026-04,3,Current
L3773,2026-01,2026-05,4,Current
L3773,2026-01,2026-06,5,Current
L3774,2026-01,2026-02,1,Current
L3774,2026-01,2026-03,2,Current
L3774,2026-01,2026-04,3,Current
L3774,2026-01,2026-05,4,Current
L3774,2026-01,2026-06,5,Current
L3775,2026-01,2026-02,1,Current
L3775,2026-01,2026-03,2,Current
L3775,2026-01,2026-04,3,Current
L3775,2026-01,2026-05,4,Current
L3775,2026-01,2026-06,5,Current
L3776,2026-01,2026-02,1,Current
L3776,2026-01,2026-03,2,Current
L3776,2026-01,2026-04,3,Current
L3776,2026-01,2026-05,4,Current
L3776,2026-01,2026-06,5,Current
L3777,2026-01,2026-02,1,Current
L3777,2026-01,2026-03,2,Current
L3777,2026-01,2026-04,3,Current
L3777,2026-01,2026-05,4,30 DPD
L3777,2026-01,2026-06,5,30 DPD
L3778,2026-01,2026-02,1,30 DPD
L3778,2026-01,2026-03,2,60 DPD
L3778,2026-01,2026-04,3,90 DPD
L3778,2026-01,2026-05,4,Current
L3778,2026-01,2026-06,5,Current
L3779,2026-01,2026-02,1,Current
L3779,2026-01,2026-03,2,Current
L3779,2026-01,2026-04,3,Current
L3779,2026-01,2026-05,4,Current
L3779,2026-01,2026-06,5,Current
L3780,2026-01,2026-02,1,Current
L3780,2026-01,2026-03,2,Current
L3780,2026-01,2026-04,3,Current
L3780,2026-01,2026-05,4,Current
L3780,2026-01,2026-06,5,Current
L3781,2026-01,2026-02,1,Current
L3781,2026-01,2026-03,2,Current
L3781,2026-01,2026-04,3,Current
L3781,2026-01,2026-05,4,Current
L3781,2026-01,2026-06,5,Current
L3782,2026-01,2026-02,1,Current
L3782,2026-01,2026-03,2,Current
L3782,2026-01,2026-04,3,Current
L3782,2026-01,2026-05,4,Current
L3782,2026-01,2026-06,5,Current
L3783,2026-01,2026-02,1,Current
L3783,2026-01,2026-03,2,Current
L3783,2026-01,2026-04,3,Current
